PAFRM,PATO,PAQTY,PABUBB,PAFLAG,PAEFCC,PAEFYY,PAEFMM,PAEFDD,PASTCC,PASTYY,PASTMM,PASTDD,PACRCC,PACRYY,PACRMM,PACRDD,PACRTT,PACRUU,PACHCC,PACHYY,PACHMM,PACHDD,PACHTT,PACHUU
201.51,SWSTD1,1,A,,19,95,9,1,19,95,9,1,19,95,9,1,72201,MLW,20,4,6,10,140402,DDAWSON
201.52,SWSTD3,1,A,,19,95,9,1,19,95,9,1,19,95,9,1,72201,MLW,20,4,6,10,140402,DDAWSON
210.10,EL2A,1,A,,19,95,9,1,19,95,9,1,19,95,9,1,72201,MLW,20,4,6,10,140402,DDAWSON
41.36,AS10V,1,A,,19,95,1,1,19,95,1,1,19,95,6,23,72201,NELS,20,4,6,10,140402,DDAWSON
41.36,IP15LS,1,B,,19,95,1,1,19,95,1,1,19,95,6,23,72201,NELS,20,4,6,10,140402,DDAWSON
41.36,IP25LS,3,C,,19,95,1,1,19,95,1,1,19,95,6,23,72201,NELS,20,4,6,10,140402,DDAWSON
42.16,AD8,1,A,B,19,95,1,1,19,95,1,1,19,95,6,23,72201,NELS,20,4,6,10,140402,DDAWSON
42.16,BASPLIT,1,B,,19,95,1,1,19,95,1,1,19,95,6,23,72201,NELS,20,4,6,10,140402,DDAWSON
42.16,BRPTD,1,D,,19,95,1,1,19,95,1,1,19,95,6,23,72201,NELS,20,4,6,10,140402,DDAWSON
42.16,IP25SS,2,C,,19,95,1,1,19,95,1,1,19,95,6,23,72201,NELS,20,4,6,10,140402,DDAWSON
42.16,IP25LS,6,E,,19,95,1,1,19,95,1,1,19,95,6,23,72201,NELS,20,4,6,10,140402,DDAWSON
SJ1/0,11674,1,A,,19,95,9,1,19,95,9,1,19,95,9,1,72201,???,20,4,6,10,140402,DDAWSON
TDS2A,11800,3,A,,19,95,9,1,19,95,9,1,19,95,9,1,72201,???,20,4,6,10,140402,DDAWSON
TDT2A,11794,3,A,,19,95,9,1,19,95,9,1,19,95,9,1,72201,???,20,4,6,10,140402,DDAWSON
TIECOPPER,11209,3,A,,19,95,9,1,19,95,9,1,19,95,9,1,72201,???,20,4,6,10,140402,DDAWSON
TSS2A,11797,1,A,,19,95,9,1,19,95,9,1,19,95,9,1,72201,???,20,4,6,10,140402,DDAWSON
TST2A,11789,2,A,,19,95,9,1,19,95,9,1,19,95,9,1,72201,???,20,4,6,10,140402,DDAWSON
BRKTSV2,11142,4,A,,19,95,9,1,19,95,9,1,19,95,9,1,72201,???,20,4,6,10,140402,DDAWSON
BRKTSV2,11144,4,B,,19,95,9,1,19,95,9,1,19,95,9,1,72201,???,20,4,6,10,140402,DDAWSON
BRKTSV2,11136,10,C,,19,95,9,1,19,95,9,1,19,95,9,1,72201,???,20,4,6,10,140402,DDAWSON
BRKTSV3,11142,4,A,,19,95,9,1,19,95,9,1,19,95,9,1,72201,???,20,4,6,10,140402,DDAWSON
BRKTSV3,11145,4,B,,19,95,9,1,19,95,9,1,19,95,9,1,72201,???,20,4,6,10,140402,DDAWSON
BRKTSV3,11136,10,C,,19,95,9,1,19,95,9,1,19,95,9,1,72201,???,20,4,6,10,140402,DDAWSON
BRKTSV4,11142,4,A,,19,95,9,1,19,95,9,1,19,95,9,1,72201,???,20,4,6,10,140402,DDAWSON
BRKTSV4,11146,4,B,,19,95,9,1,19,95,9,1,19,95,9,1,72201,???,20,4,6,10,140402,DDAWSON
BRKTSV4,11136,10,C,,19,95,9,1,19,95,9,1,19,95,9,1,72201,???,20,4,6,10,140402,DDAWSON
BRKTSV6,11142,4,A,,19,95,9,1,19,95,9,1,19,95,9,1,72201,???,20,4,6,10,140402,DDAWSON
BRKTSV6,11147,4,B,,19,95,9,1,19,95,9,1,19,95,9,1,72201,???,20,4,6,10,140402,DDAWSON
BRKTSV6,11136,10,C,,19,95,9,1,19,95,9,1,19,95,9,1,72201,???,20,4,6,10,140402,DDAWSON
213.10,C/OSS,3,I,,19,95,9,1,19,95,9,1,19,95,9,1,72201,ERH,20,4,6,10,140402,DDAWSON
213.10,TMH210,3,A,,19,95,9,1,19,95,9,1,19,95,9,1,72201,ERH,20,4,6,10,140402,DDAWSON
213.10,BRKT3,3,B,,19,95,9,1,19,95,9,1,19,95,9,1,72201,ERH,20,4,6,10,140402,DDAWSON
213.10,BRKFG48,1,C,,19,95,9,1,19,95,9,1,19,95,9,1,72201,ERH,20,4,6,10,140402,DDAWSON
213.10,CRP4PVC,1,D,,19,95,9,1,19,95,9,1,19,95,9,1,72201,ERH,20,4,6,10,140403,DDAWSON
213.10,ARD,3,E,,19,95,9,1,19,95,9,1,19,95,9,1,72201,ERH,20,4,6,10,140403,DDAWSON
213.10,TC2P2X,3,F,,19,95,9,1,19,95,9,1,19,95,9,1,72201,ERH,20,4,6,10,140403,DDAWSON
213.10,CABLETAG,3,G,,19,95,9,1,19,95,9,1,19,95,9,1,72201,ERH,20,4,6,10,140403,DDAWSON
213.10,BONDEQUP,3,H,,19,95,9,1,19,95,9,1,19,95,9,1,72201,ERH,20,4,6,10,140403,DDAWSON
CNUGSV4,11363,1,A,,19,95,9,1,19,95,9,1,19,95,9,1,72201,MN,20,4,6,10,140403,DDAWSON
CNUGSV6,11364,1,A,,19,95,9,1,19,95,9,1,19,95,9,1,72201,MN,20,4,6,10,140403,DDAWSON
CNUGSV8,11366,1,A,,19,95,9,1,19,95,9,1,19,95,9,1,72201,MN,20,4,6,10,140403,DDAWSON
TSP2A,11803,1,A,,19,95,1,1,19,95,1,1,19,95,6,23,72201,NELS,20,4,6,10,140403,DDAWSON
41.10,BASPLIT,1,E,,19,95,1,1,19,95,1,1,19,97,5,29,15421,,20,4,6,10,140403,DDAWSON
41.10,AS8,1,A,,19,95,1,1,19,95,1,1,19,95,6,23,72201,NELS,20,4,6,10,140403,DDAWSON
41.10,BRPT,1,C,,19,95,1,1,19,95,1,1,19,95,6,23,72201,NELS,20,4,6,10,140403,DDAWSON
41.10,IPN15LS,2,D,,19,95,1,1,19,95,1,1,19,95,6,23,72201,NELS,20,4,6,10,140403,DDAWSON
41.10,IPN15SS,1,B,,19,95,1,1,19,95,1,1,19,95,6,23,72201,NELS,20,4,6,10,140403,DDAWSON
SJ,11675,1,A,,19,95,1,1,19,95,1,1,19,95,6,23,72201,NELS,20,4,6,10,140403,DDAWSON
DEAUTO10,11406,1,A,,19,95,9,1,19,95,9,1,19,95,9,1,72201,???,20,4,6,10,140403,DDAWSON
DEAUTO2,11405,1,A,,19,95,9,1,19,95,9,1,19,95,9,1,72201,???,20,4,6,10,140403,DDAWSON
DEAUTO4,11404,1,A,,19,95,9,1,19,95,9,1,19,95,9,1,72201,???,20,4,6,10,140403,DDAWSON
SWGRUG600,12225,1,A,,19,95,9,1,19,95,9,1,19,95,9,1,72201,???,20,4,6,10,140403,DDAWSON
209.30,GSLV4239,1,A,,19,95,9,1,19,95,9,1,19,95,9,1,72201,???,20,4,6,10,140403,DDAWSON
209.30,PDMP3PUG,1,B,,19,95,9,1,19,95,9,1,19,95,9,1,72201,???,20,4,6,10,140403,DDAWSON
209.30,GNDVT,1,C,,19,95,9,1,19,95,9,1,19,95,9,1,72201, MN,20,4,6,10,140403,DDAWSON
GSLV4239,12229,1,A,,19,95,9,1,19,95,9,1,19,95,9,1,72201,???,20,4,6,10,140403,DDAWSON
PDMP3PUG,12231,1,A,,19,95,9,1,19,95,9,1,19,95,9,1,72201,???,20,4,6,10,140403,DDAWSON
2QASV,11239,1,A,,19,95,9,1,19,95,9,1,19,95,9,1,72201,???,20,4,6,10,140403,DDAWSON
6TAFNSV,11230,1,A,,19,95,9,1,19,95,9,1,19,95,9,1,72201,???,20,4,6,10,140403,DDAWSON
20.10,BASPLIT,1,C,,19,95,1,1,19,95,1,1,19,97,7,15,162851,,20,4,6,10,140403,DDAWSON
20.10,BRPT,1,B,,19,95,1,1,19,95,1,1,19,95,6,23,72201,NELS,20,4,6,10,140403,DDAWSON
20.10,IPN15SS,1,A,,19,95,1,1,19,95,1,1,19,95,6,23,72201,NELS,20,4,6,10,140403,DDAWSON
20.11,BASPLIT,1,C,,19,95,1,1,19,95,1,1,19,97,7,15,162822,,20,4,6,10,140403,DDAWSON
20.11,BRPT,1,B,,19,95,1,1,19,95,1,1,19,95,6,23,72201,NELS,20,4,6,10,140403,DDAWSON
20.11,IP25SS,1,A,,19,95,1,1,19,95,1,1,19,95,6,23,72201,NELS,20,4,6,10,140403,DDAWSON
TDS394,11802,1,A,,19,95,1,1,19,95,1,1,19,95,6,23,72201,NELS,20,4,6,10,140403,DDAWSON
4/0AXLP,11252,1,A,,19,95,9,1,19,95,9,1,19,95,9,1,72201,???,20,4,6,10,140403,DDAWSON
TH228,BOND2P,1,A,,19,95,9,1,19,95,9,1,19,95,9,1,72201,MN,20,4,6,10,140403,DDAWSON
TH228,ISP115,3,B,,19,95,9,1,19,95,9,1,19,95,9,1,72201,MN,20,4,6,10,140403,DDAWSON
TH228,PTP,2,C,,19,95,9,1,19,95,9,1,19,95,9,1,72201,MN,20,4,6,10,140403,DDAWSON
TH228,TC-28,1,D,,19,95,9,1,19,95,9,1,19,95,9,1,72201,MN,20,4,6,10,140403,DDAWSON
TP3AG,PGT,1,E,A,19,95,1,1,19,95,1,1,19,95,6,23,72201,NELS,20,4,6,10,140403,DDAWSON
TP3AG,OHGW,1,D,A,19,95,1,1,19,95,1,1,19,95,6,23,72201,NELS,20,4,6,10,140403,DDAWSON
TP3AG,BOND1P,1,C,A,19,95,1,1,19,95,1,1,19,95,6,23,72201,NELS,20,4,6,10,140403,DDAWSON
TP3AG,IPP115,3,B,A,19,95,1,1,19,95,1,1,19,95,6,23,72201,NELS,20,4,6,10,140403,DDAWSON
CONFLEX2,11279,5,A,,19,95,9,1,19,95,9,1,19,95,9,1,72201,???,20,9,1,15,114922,MNESS
CUWP 8C,11228,1,A,,19,95,9,1,19,95,9,1,19,95,9,1,72201,MN,20,4,6,10,140403,DDAWSON
4/0EPR,11253,1,A,,19,95,9,1,19,95,9,1,19,95,9,1,72201,MN,20,4,6,10,140403,DDAWSON
48.81,ATDE48,2,A,,19,95,9,1,19,95,9,1,19,95,9,1,72201,???,20,4,6,10,140403,DDAWSON
48.81,IP25SS,2,B,,19,95,9,1,19,95,9,1,19,95,9,1,72201,MN,20,4,6,10,140403,DDAWSON
48.81,ISP25,4,C,,19,95,9,1,19,95,9,1,19,95,9,1,72201,MN,20,4,6,10,140403,DDAWSON
48.81,IVSP15,2,D,,19,95,9,1,19,95,9,1,19,95,9,1,72201,MN,20,5,3,2,120226,MNESS
48.81,IVSP25,2,E,,19,95,9,1,19,95,9,1,19,95,9,1,72201,MN,20,4,6,10,140404,DDAWSON
VTR1275,11847,1,A,,19,95,9,1,19,95,9,1,19,95,9,1,72201,mn,20,4,6,10,140404,DDAWSON
38.21,ASSB,1,A,,19,95,9,1,19,95,9,1,19,95,9,1,72201,MN,20,4,6,10,140404,DDAWSON
38.21,BASPLIT,1,B,,19,95,9,1,19,95,9,1,19,95,9,1,72201,MN,20,4,6,10,140404,DDAWSON
38.21,IP25SS,2,C,,19,95,9,1,19,95,9,1,19,95,9,1,72201,MN,20,4,6,10,140404,DDAWSON
38.21,BRPT,1,D,,19,95,9,1,19,95,9,1,19,95,9,1,72201,MN,20,4,6,10,140404,DDAWSON
UG-2,11248,1,A,,19,95,9,1,19,95,9,1,19,95,9,1,72201,mn,20,4,6,10,140404,DDAWSON
94.22,STLTA6,1,A,,19,95,9,1,19,95,9,1,19,95,9,1,72201,mn,20,4,6,10,140404,DDAWSON
VTSPORDR,99999,1,A,,19,95,9,1,19,95,9,1,19,95,9,1,72201,MN,20,4,6,10,140404,DDAWSON
201.80,VTSPORDR,1,A,,19,95,9,1,19,95,9,1,19,95,9,1,72201,MN,20,4,6,10,140404,DDAWSON
201.80,GNDVT,1,B,,19,95,9,1,19,95,9,1,19,95,9,1,72201,MN,20,4,6,10,140404,DDAWSON
201.80,SITETAG,1,C,,19,95,9,1,19,95,9,1,19,95,9,1,72201,MN,20,4,6,10,140404,DDAWSON
FC36B50,12233,1,A,,19,95,9,1,19,95,9,1,19,95,9,1,72201,???,20,4,6,10,140404,DDAWSON
FC40B150,12235,1,A,,19,95,9,1,19,95,9,1,19,95,9,1,72201,ROB,20,4,6,10,140404,DDAWSON
FC72B150,12237,1,A,,19,95,9,1,19,95,9,1,19,95,9,1,72201,ROB,20,4,6,10,140404,DDAWSON
FC84B150,12238,1,A,,19,95,9,1,19,95,9,1,19,95,9,1,72201,ROB,20,4,6,10,140404,DDAWSON
FC36B150,12234,1,A,,19,95,9,1,19,95,9,1,19,95,9,1,72201,???,20,4,6,10,140404,DDAWSON
96.14,STLTA10,1,A,,19,95,9,1,19,95,9,1,19,95,9,1,72201,MLW,20,4,6,10,140404,DDAWSON
96.14,STLTH1,1,B,,19,95,9,1,19,95,9,1,19,95,9,1,72201,MLW,20,4,6,10,140404,DDAWSON
96.22,STLTA6,1,A,,19,95,9,1,19,95,9,1,19,95,9,1,72201,MLW,20,4,6,10,140404,DDAWSON
96.22,STLTH2,1,B,,19,95,9,1,19,95,9,1,19,95,9,1,72201,MLW,20,4,6,10,140404,DDAWSON
96.26,STLTA16,1,A,,19,95,9,1,19,95,9,1,19,95,9,1,72201,MLW,20,4,6,10,140404,DDAWSON
96.26,STLTH2,1,B,,19,95,9,1,19,95,9,1,19,95,9,1,72201,MLW,20,4,6,10,140404,DDAWSON
96.12,STLTA6,1,A,,19,95,9,1,19,95,9,1,19,95,9,1,72201,MLW,20,4,6,10,140404,DDAWSON
96.12,STLTH1,1,B,,19,95,9,1,19,95,9,1,19,95,9,1,72201,DAD,20,4,6,10,140404,DDAWSON
203.12,GSLV42B,1,A,,19,95,9,1,19,95,9,1,19,95,9,1,72201,MLW,20,4,6,10,140404,DDAWSON
203.12,PDXFCL,1,B,,19,95,9,1,19,95,9,1,19,95,9,1,72201,MLW,20,4,6,10,140404,DDAWSON
203.12,GNDXFCP,1,C,,19,95,9,1,19,95,9,1,19,95,9,1,72201,MLW,20,4,6,10,140404,DDAWSON
203.12,SITETAG,1,D,,19,95,9,1,19,95,9,1,19,95,9,1,72201,MLW,20,4,6,10,140404,DDAWSON
206.10,GNDVT,1,C,,19,95,1,1,19,95,1,1,19,97,12,30,92154,,20,4,6,10,140404,DDAWSON
206.10,BMPRGRND,1,A,,19,95,9,1,19,95,9,1,19,95,9,1,72201,???,20,4,6,10,140404,DDAWSON
206.10,SNSTKON,1,B,,19,95,9,1,19,95,9,1,19,95,9,1,72201,???,20,4,6,10,140404,DDAWSON
SWALTD600,12232,1,A,,19,95,9,1,19,95,9,1,19,95,9,1,72201,MN,20,4,6,10,140404,DDAWSON
VTR675,12253,1,A,,19,95,9,1,19,95,9,1,19,95,9,1,72201,MN,20,4,6,10,140404,DDAWSON
TTAP20,11260,4,A,,19,95,9,1,19,95,9,1,19,95,9,1,72201,???,20,4,6,10,140404,DDAWSON
TTAP20,12249,1,B,,19,95,9,1,19,95,9,1,19,95,9,1,72201,MN,20,4,6,10,140404,DDAWSON
TTAP20,11760,1,C,,19,95,9,1,19,95,9,1,19,95,9,1,72201,MN,20,4,6,10,140404,DDAWSON
TTAP20,12248,1,D,,19,95,9,1,19,95,9,1,19,95,9,1,72201,MN,20,4,6,10,140404,DDAWSON
96.16,STLTA16,1,A,,19,95,9,1,19,95,9,1,19,95,9,1,72201,MLW,20,4,6,10,140404,DDAWSON
96.16,STLTH1,1,B,,19,95,9,1,19,95,9,1,19,95,9,1,72201,MLW,20,4,6,10,140404,DDAWSON
STLTRPLY,12255,1,A,,19,95,9,1,19,95,9,1,19,95,9,1,72201,MN,20,4,6,10,140404,DDAWSON
201.37,SITETAG,1,B,,19,95,9,1,19,95,9,1,19,95,9,1,72201,MN,20,4,6,10,140404,DDAWSON
201.37,GNDVT,1,C,,19,95,9,1,19,95,9,1,19,95,9,1,72201,MN,20,4,6,10,140404,DDAWSON
201.37,VT59,1,A,,19,95,1,1,19,95,1,1,19,98,1,14,85637,,20,4,6,10,140404,DDAWSON
CMPNYNO,12001,4,A,,19,95,9,1,19,95,9,1,19,95,9,1,72201,???,20,4,6,10,140404,DDAWSON
CMPNYNO,12002,1,B,,19,95,9,1,19,95,9,1,19,95,9,1,72201,???,20,4,6,10,140404,DDAWSON
CONFLEX4,11281,5,A,,19,95,9,1,19,95,9,1,19,95,9,1,72201,MN,20,9,1,15,115245,MNESS
38.20,ASSB,1,A,,19,95,9,1,19,95,9,1,19,95,9,1,72201,mn,20,4,6,10,140404,DDAWSON
38.20,BASPLIT,1,B,,19,95,9,1,19,95,9,1,19,95,9,1,72201,mn,20,4,6,10,140405,DDAWSON
38.20,IPN15SS,2,C,,19,95,9,1,19,95,9,1,19,95,9,1,72201,mn,20,4,6,10,140405,DDAWSON
38.20,BRPT,1,D,,19,95,9,1,19,95,9,1,19,95,9,1,72201,mn,20,4,6,10,140405,DDAWSON
TLP-1,IPP115,2,A,,19,95,9,1,19,95,9,1,19,95,9,1,72201,MN,20,4,6,10,140405,DDAWSON
TLP-1,IVP115,1,B,,19,95,9,1,19,95,9,1,19,95,9,1,72201,MN,20,4,6,10,140405,DDAWSON
TLP-4,IPP115,3,A,,19,95,9,1,19,95,9,1,19,95,9,1,72201,MN,20,4,6,10,140405,DDAWSON
16MALWLD,12075,1,A,,19,95,9,1,19,95,9,1,19,95,9,1,72201,DAD,20,4,6,10,140405,DDAWSON
16MOHGW,12075,1,A,,19,95,9,1,19,95,9,1,19,95,9,1,72201,DAD,20,4,6,10,140405,DDAWSON
20MALWLD,12076,1,A,,19,95,9,1,19,95,9,1,19,95,9,1,72201,DAD,20,4,6,10,140405,DDAWSON
81.30,BAG58,3,E,,19,95,1,1,19,95,1,1,19,97,10,14,15352,,20,4,6,10,140405,DDAWSON
81.31,BAG58,3,E,,19,95,1,1,19,95,1,1,19,97,10,14,153850,,20,4,6,10,140405,DDAWSON
81.32,BAG58,3,E,,19,95,1,1,19,95,1,1,19,97,10,14,153922,,20,4,6,10,140405,DDAWSON
81.33,BAG58,3,E,,19,95,1,1,19,95,1,1,19,97,10,14,154310,,20,4,6,10,140405,DDAWSON
81.40,BAG58,3,E,,19,95,1,1,19,95,1,1,19,97,10,14,15454,,20,4,6,10,140405,DDAWSON
81.41,BAG58,3,E,,19,95,1,1,19,95,1,1,19,97,10,14,15487,,20,4,6,10,140405,DDAWSON
81.42,BAG58,3,E,,19,95,1,1,19,95,1,1,19,97,10,14,155132,,20,4,6,10,140405,DDAWSON
81.43,BAG58,3,E,,19,95,1,1,19,95,1,1,19,97,10,14,155323,,20,4,6,10,140405,DDAWSON
81.60,BAG58,3,F,,19,95,1,1,19,95,1,1,19,97,10,14,155514,,20,4,6,10,140405,DDAWSON
81.10,C/OMS,2,A,,19,95,9,1,19,95,9,1,19,95,9,1,72201,MLW,20,4,6,10,140405,DDAWSON
81.10,JUMPBAIL,2,B,,19,95,9,1,19,95,9,1,19,95,9,1,72201,MLW,20,4,6,10,140405,DDAWSON
81.10,2PHDL,1,C,,19,95,9,1,19,95,9,1,19,95,9,1,72201,???,20,4,6,10,140405,DDAWSON
81.10,BAG58,2,D,,19,95,9,1,19,95,9,1,19,95,9,1,72201,???,20,4,6,10,140405,DDAWSON
81.10,BRKXF2H,1,E,,19,95,9,1,19,95,9,1,19,95,9,1,72201,???,20,4,6,10,140405,DDAWSON
81.12,C/OSS,2,A,,19,95,9,1,19,95,9,1,19,95,9,1,72201,MLW,20,4,6,10,140405,DDAWSON
81.12,JUMPBAIL,2,B,,19,95,9,1,19,95,9,1,19,95,9,1,72201,MLW,20,4,6,10,140405,DDAWSON
81.12,2PHDL,1,C,,19,95,9,1,19,95,9,1,19,95,9,1,72201,???,20,4,6,10,140405,DDAWSON
81.12,BAG58,2,D,,19,95,9,1,19,95,9,1,19,95,9,1,72201,???,20,4,6,10,140405,DDAWSON
81.12,BRKXF2H,1,E,,19,95,9,1,19,95,9,1,19,95,9,1,72201,???,20,4,6,10,140405,DDAWSON
81.30,JUMPBAIL,3,B,,19,95,9,1,19,95,9,1,19,95,9,1,72201,MLW,20,4,6,10,140405,DDAWSON
81.30,BRKXF3H,1,C,,19,95,9,1,19,95,9,1,19,95,9,1,72201,???,20,4,6,10,140405,DDAWSON
81.30,C/OMS,3,A,,19,95,9,1,19,95,9,1,19,95,9,1,72201,???,20,4,6,10,140405,DDAWSON
81.30,3PHDL,1,D,,19,95,9,1,19,95,9,1,19,95,9,1,72201,???,20,4,6,10,140405,DDAWSON
81.31,JUMPBAIL,3,B,,19,95,9,1,19,95,9,1,19,95,9,1,72201,MLW,20,4,6,10,140405,DDAWSON
81.31,BRKXF3H,1,C,,19,95,9,1,19,95,9,1,19,95,9,1,72201,???,20,4,6,10,140405,DDAWSON
81.31,C/OMS,3,A,,19,95,9,1,19,95,9,1,19,95,9,1,72201,???,20,4,6,10,140405,DDAWSON
81.31,3PHYL,1,D,,19,95,9,1,19,95,9,1,19,95,9,1,72201,???,20,4,6,10,140405,DDAWSON
81.32,C/OSS,3,A,,19,95,9,1,19,95,9,1,19,95,9,1,72201,MLW,20,4,6,10,140405,DDAWSON
81.32,JUMPBAIL,3,B,,19,95,9,1,19,95,9,1,19,95,9,1,72201,MLW,20,4,6,10,140405,DDAWSON
81.32,3PHDL,1,D,,19,95,9,1,19,95,9,1,19,95,9,1,72201,???,20,4,6,10,140405,DDAWSON
81.32,BRKXF3H,1,C,,19,95,9,1,19,95,9,1,19,95,9,1,72201,???,20,4,6,10,140405,DDAWSON
81.33,C/OSS,3,A,,19,95,9,1,19,95,9,1,19,95,9,1,72201,MLW,20,4,6,10,140405,DDAWSON
81.33,JUMPBAIL,3,B,,19,95,9,1,19,95,9,1,19,95,9,1,72201,MLW,20,4,6,10,140405,DDAWSON
81.33,3PHYL,1,D,,19,95,9,1,19,95,9,1,19,95,9,1,72201,???,20,4,6,10,140405,DDAWSON
81.33,BRKXF3H,1,C,,19,95,9,1,19,95,9,1,19,95,9,1,72201,???,20,4,6,10,140405,DDAWSON
81.40,JUMPBAIL,3,B,,19,95,9,1,19,95,9,1,19,95,9,1,72201,MLW,20,4,6,10,140405,DDAWSON
81.40,BRKXF3H,1,C,,19,95,9,1,19,95,9,1,19,95,9,1,72201,MLW,20,4,6,10,140405,DDAWSON
81.40,C/OMS,3,A,,19,95,9,1,19,95,9,1,19,95,9,1,72201,???,20,4,6,10,140405,DDAWSON
81.40,3PHDH,1,D,,19,95,9,1,19,95,9,1,19,95,9,1,72201,???,20,4,6,10,140405,DDAWSON
81.41,JUMPBAIL,3,B,,19,95,9,1,19,95,9,1,19,95,9,1,72201,MLW,20,4,6,10,140405,DDAWSON
81.41,BRKXF3H,1,C,,19,95,9,1,19,95,9,1,19,95,9,1,72201,MLW,20,4,6,10,140406,DDAWSON
81.41,C/OMS,3,A,,19,95,9,1,19,95,9,1,19,95,9,1,72201,???,20,4,6,10,140406,DDAWSON
81.41,3PHYH,1,D,,19,95,9,1,19,95,9,1,19,95,9,1,72201,???,20,4,6,10,140406,DDAWSON
81.42,C/OSS,3,A,,19,95,9,1,19,95,9,1,19,95,9,1,72201,MLW,20,4,6,10,140406,DDAWSON
81.42,JUMPBAIL,3,B,,19,95,9,1,19,95,9,1,19,95,9,1,72201,MLW,20,4,6,10,140406,DDAWSON
81.42,BRKXF3H,1,C,,19,95,9,1,19,95,9,1,19,95,9,1,72201,MLW,20,4,6,10,140406,DDAWSON
81.42,3PHDH,1,D,,19,95,9,1,19,95,9,1,19,95,9,1,72201,???,20,4,6,10,140406,DDAWSON
81.43,C/OSS,3,A,,19,95,9,1,19,95,9,1,19,95,9,1,72201,MLW,20,4,6,10,140406,DDAWSON
81.43,JUMPBAIL,3,B,,19,95,9,1,19,95,9,1,19,95,9,1,72201,MLW,20,4,6,10,140406,DDAWSON
81.43,BRKXF3H,1,C,,19,95,9,1,19,95,9,1,19,95,9,1,72201,MLW,20,4,6,10,140406,DDAWSON
81.43,3PHYH,1,D,,19,95,9,1,19,95,9,1,19,95,9,1,72201,???,20,4,6,10,140406,DDAWSON
81.60,JUMPBAIL,2,B,,19,95,1,1,19,95,1,1,19,95,6,23,72201,NELS,20,4,6,10,140406,DDAWSON
81.60,C/OMS,2,A,,19,95,9,1,19,95,9,1,19,95,9,1,72201,???,20,4,6,10,140406,DDAWSON
81.60,ASFG36,1,C,,19,95,9,1,19,95,9,1,19,95,9,1,72201,???,20,4,6,10,140406,DDAWSON
81.60,2PHDH,1,D,,19,95,9,1,19,95,9,1,19,95,9,1,72201,???,20,4,6,10,140406,DDAWSON
81.60,BRKXF2H,1,E,,19,95,9,1,19,95,9,1,19,95,9,1,72201,???,20,4,6,10,140406,DDAWSON
81.62,JUMPBAIL,2,B,,19,95,1,1,19,95,1,1,19,95,6,23,72201,NELS,20,4,6,10,140406,DDAWSON
81.62,C/OSS,2,A,,19,95,1,1,19,95,1,1,19,95,6,23,72201,NELS,20,4,6,10,140406,DDAWSON
81.62,ASFG36,1,C,,19,95,9,1,19,95,9,1,19,95,9,1,72201,???,20,4,6,10,140406,DDAWSON
81.62,2PHDH,1,D,,19,95,9,1,19,95,9,1,19,95,9,1,72201,???,20,4,6,10,140406,DDAWSON
81.62,BRKXF2H,1,E,,19,95,9,1,19,95,9,1,19,95,9,1,72201,???,20,4,6,10,140406,DDAWSON
81.70,C/OMS,3,A,,19,95,9,1,19,95,9,1,19,95,9,1,72201,MLW,20,4,6,10,140406,DDAWSON
81.70,JUMPBAIL,3,B,,19,95,9,1,19,95,9,1,19,95,9,1,72201,MLW,20,4,6,10,140406,DDAWSON
81.70,BRKXF3H,1,C,,19,95,9,1,19,95,9,1,19,95,9,1,72201,???,20,4,6,10,140406,DDAWSON
81.70,3PHDL,1,D,,19,95,9,1,19,95,9,1,19,95,9,1,72201,???,20,4,6,10,140406,DDAWSON
81.71,JUMPBAIL,3,B,,19,95,9,1,19,95,9,1,19,95,9,1,72201,MLW,20,4,6,10,140406,DDAWSON
81.71,C/OMS,3,A,,19,95,9,1,19,95,9,1,19,95,9,1,72201,???,20,4,6,10,140406,DDAWSON
81.71,BRKXF3H,1,C,,19,95,9,1,19,95,9,1,19,95,9,1,72201,???,20,4,6,10,140406,DDAWSON
81.71,3PHDL,1,D,,19,95,9,1,19,95,9,1,19,95,9,1,72201,???,20,4,6,10,140406,DDAWSON
81.72,C/OSS,3,A,,19,95,9,1,19,95,9,1,19,95,9,1,72201,MLW,20,4,6,10,140406,DDAWSON
81.72,JUMPBAIL,3,B,,19,95,9,1,19,95,9,1,19,95,9,1,72201,MLW,20,4,6,10,140406,DDAWSON
81.72,BRKXF3H,1,C,,19,95,9,1,19,95,9,1,19,95,9,1,72201,???,20,4,6,10,140406,DDAWSON
81.72,3PHDL,1,D,,19,95,9,1,19,95,9,1,19,95,9,1,72201,???,20,4,6,10,140406,DDAWSON
81.73,C/OSS,3,A,,19,95,9,1,19,95,9,1,19,95,9,1,72201,MLW,20,4,6,10,140406,DDAWSON
81.73,JUMPBAIL,3,B,,19,95,9,1,19,95,9,1,19,95,9,1,72201,MLW,20,4,6,10,140406,DDAWSON
81.73,BRKXF3H,1,C,,19,95,9,1,19,95,9,1,19,95,9,1,72201,???,20,4,6,10,140406,DDAWSON
81.73,3PHYL,1,D,,19,95,9,1,19,95,9,1,19,95,9,1,72201,???,20,4,6,10,140406,DDAWSON
81.80,C/OMS,3,A,,19,95,9,1,19,95,9,1,19,95,9,1,72201,MLW,20,4,6,10,140406,DDAWSON
81.80,JUMPBAIL,3,B,,19,95,9,1,19,95,9,1,19,95,9,1,72201,MLW,20,4,6,10,140406,DDAWSON
